X,Y,OPERATORE,DATA,STATO ATTIVAZIONE,COMUNE,PROVINCIA,ETRS89EST,ETRS89NORD
12.9900834355821,45.9709425588946,ALTRO GESTORE,2006 October 06,REALIZZATO,CODROIPO,UD,344287.1,5092783.1
13.0781180899253,46.0636261559062,TELECOM ITALIA MOBILE,2017 November 17,REALIZZATO,MERETO DI TOMBA,UD,351355.9,5102912.4
13.4068939690391,45.7950615207285,VODAFONE OMNITEL,2014 June 20,REALIZZATO,FIUMICELLO,UD,376187.9,5072511.9
12.6652318997517,45.9441253399596,ALTRO GESTORE,2016 September 23,REALIZZATO,PORDENONE,PN,319033.2,5090490
12.6545543829433,45.9454996962636,VODAFONE OMNITEL,2015 December 10,REALIZZATO,PORDENONE,PN,318210.1,5090667
13.6133220531773,46.524129697634,TELECOM ITALIA MOBILE,2013 December 03,DA REALIZZARE,TARVISIO,UD,393645.2,5153218.6
12.7492650937538,46.4176358324465,VODAFONE OMNITEL,2015 December 23,REALIZZATO,AMPEZZO,UD,327038.4,5142912.9
12.8993021920395,46.1088745141628,VODAFONE OMNITEL,2014 August 25,REALIZZATO,SPILIMBERGO,PN,337658.8,5108289.5
13.7890815178942,45.6192687308401,TELECOM ITALIA MOBILE,2014 November 18,REALIZZATO,TRIESTE,TS,405594.9,5052460.1
13.6162357030599,45.9501102405091,WIND-TRE,2018 February 27,REALIZZATO,GORIZIA,GO,392756,5089435.3
13.1230221430662,45.6877193058772,VODAFONE OMNITEL,2018 March 28,REALIZZATO,LIGNANO SABBIADORO,UD,353846.4,5061065.2
13.2270489055914,46.1016432083713,TELECOM ITALIA MOBILE,2013 December 27,REALIZZATO,TAVAGNACCO,UD,362968.7,5106868.8
12.9599505279304,46.2234817395467,WIND-TRE,2017 May 30,REALIZZATO,FORGARIA NEL FRIULI,UD,342672.8,5120901.1
13.4649628073268,45.8068528064288,VODAFONE OMNITEL,2007 June 07,REALIZZATO,SAN CANZIAN D'ISONZO,GO,380726,5073733.6
13.5440289422936,45.9297609943931,VODAFONE OMNITEL,2014 September 18,REALIZZATO,MOSSA,GO,387118.6,5087274.1
13.1696130519224,45.7631126743522,WIND-TRE,2012 March 20,DA REALIZZARE,MARANO LAGUNARE,UD,357665.9,5069357.4
13.0258002726608,46.1201494738737,TELECOM ITALIA MOBILE,2012 October 23,REALIZZATO,RIVE D'ARCANO,UD,347465.5,5109291.6
12.9159113202273,46.5175084853739,WIND-TRE,2017 June 06,REALIZZATO,RAVASCLETTO,UD,340137.1,5153658.9
12.586210918987,45.9859036642754,VODAFONE OMNITEL,2016 June 30,REALIZZATO,FONTANAFREDDA,PN,313049.1,5095314.2
13.2433075805762,46.0359898743242,VODAFONE OMNITEL,2012 December 17,REALIZZATO,UDINE,UD,364064.2,5099546.4
13.778286890334,45.6391449459484,TELECOM ITALIA MOBILE,2017 August 08,DA REALIZZARE,TRIESTE,TS,404787,5054681.1
13.7670683340834,45.645874132129,ILIAD ITALIA,2018 February 23,DA REALIZZARE,TRIESTE,TS,403924.2,5055442.1
12.66523186198,45.9441262392545,VODAFONE OMNITEL,2015 September 01,REALIZZATO,PORDENONE,PN,319033.2,5090490.1
12.9181632469782,46.2152678242417,TELECOM ITALIA MOBILE,2014 January 09,REALIZZATO,CLAUZETTO,PN,339426.3,5120072.2
13.2410423825976,45.9305077391617,VODAFONE OMNITEL,2014 September 16,REALIZZATO,BICINICCO,UD,363630.1,5087830.7
13.2483545252407,46.3869439657221,TELECOM ITALIA MOBILE,2018 December 11,DA REALIZZARE,RESIA,UD,365315.6,5138531.9
12.4950196846337,45.9539471310722,VODAFONE OMNITEL,2014 October 02,REALIZZATO,SACILE,PN,305874.7,5091981.9
13.7232231406422,45.7021639004787,ALTRO GESTORE,2005 October 19,REALIZZATO,TRIESTE,TS,400607.3,5061749.4
13.0260701831213,46.5842264400012,TELECOM ITALIA MOBILE,2008 January 14,REALIZZATO,PALUZZA,UD,348772.3,5160855
12.5472074736397,45.9962173283088,VODAFONE OMNITEL,2015 January 13,REALIZZATO,FONTANAFREDDA,PN,310063.6,5096552.4
13.106696896141,45.6706225375778,VODAFONE OMNITEL,2015 September 09,REALIZZATO,LIGNANO SABBIADORO,UD,352530.3,5059195.7
12.5576161005936,45.9373402144457,VODAFONE OMNITEL,2014 November 28,DA REALIZZARE,BRUGNERA,PN,310669,5089986.2
13.5689679816201,45.7913410295803,VODAFONE OMNITEL,2015 June 30,REALIZZATO,MONFALCONE,GO,388776.4,5071860.2
13.1334277855115,45.9663766389579,ALTRO GESTORE,2016 October 10,REALIZZATO,LESTIZZA,UD,355380.3,5092005.6
12.5331967000751,45.898811601822,TELECOM ITALIA MOBILE,2019 May 27,REALIZZATO,BRUGNERA,PN,308643.6,5085763.9
13.2197883848377,46.2118789923111,TELECOM ITALIA MOBILE,2016 June 30,REALIZZATO,TARCENTO,UD,362682.1,5119129.4
12.6689952218836,46.3954160375062,VODAFONE OMNITEL,2001 February 19,REALIZZATO,FORNI DI SOTTO,UD,320797.3,5140622.8
13.6334830152629,45.9432398139425,TELECOM ITALIA MOBILE,2014 June 24,REALIZZATO,GORIZIA,GO,394079.6,5088648.9
13.7708881365034,45.6417928623753,WIND-TRE,2017 July 10,REALIZZATO,TRIESTE,TS,404214.9,5054984.1
12.8574911094757,46.1946706912721,WIND-TRE,2017 March 16,REALIZZATO,TRAVESIO,PN,334684.9,5117908.3
13.3318870104487,46.512156829655,ALTRO GESTORE,2005 May 10,REALIZZATO,PONTEBBA,UD,372032,5152305.9
12.5899321578245,46.0956126697892,TELECOM ITALIA MOBILE,2014 October 17,REALIZZATO,AVIANO,PN,313706.6,5107494.6
13.7841219591917,45.6636087520866,WIND-TRE,2017 August 22,REALIZZATO,TRIESTE,TS,405283,5057392.1
13.7454635402629,45.6879018059983,WIND-TRE,2019 March 28,DA REALIZZARE,TRIESTE,TS,402313.8,5060137.5
13.5417764990744,45.9295792595289,WIND-TRE,2018 May 16,REALIZZATO,MOSSA,GO,386943.6,5087257.1
13.0096498536919,46.1585923258649,ALTRO GESTORE,2016 November 10,DA REALIZZARE,SAN DANIELE DEL FRIULI,UD,346324.7,5113594
12.6438675683251,45.9615367400269,TELECOM ITALIA MOBILE,2014 March 21,REALIZZATO,PORDENONE,PN,317434.5,5092473.2
13.7907597359781,45.6292100897866,TELECOM ITALIA MOBILE,2017 September 07,REALIZZATO,TRIESTE,TS,405742.4,5053562.6
13.6073088046758,45.9595072099543,VODAFONE OMNITEL,2014 September 03,REALIZZATO,GORIZIA,GO,392082.4,5090491.4
13.2073365517366,45.8282141888241,VODAFONE OMNITEL,2014 November 19,REALIZZATO,SAN GIORGIO DI NOGARO,UD,360761.6,5076523.8
13.3325181341863,45.8257438667207,TELECOM ITALIA MOBILE,2006 August 08,REALIZZATO,CERVIGNANO DEL FRIULI,UD,370478.8,5076038.7
13.1188660595739,46.271864027127,TELECOM ITALIA MOBILE,2015 March 27,REALIZZATO,GEMONA DEL FRIULI,UD,355055.6,5125973.9
13.452338945665,45.995271144133,VODAFONE OMNITEL,2015 March 13,REALIZZATO,CORNO DI ROSAZZO,UD,380151.3,5094686.5
13.009401637224,46.5820844656533,TELECOM ITALIA MOBILE,2014 April 16,REALIZZATO,PALUZZA,UD,347489.3,5160649.1
12.5617769878695,46.1850204891739,TELECOM ITALIA MOBILE,2016 December 16,REALIZZATO,BARCIS,PN,311835.3,5117494.7
12.5605813120966,45.9856111758127,TELECOM ITALIA MOBILE,2014 July 21,REALIZZATO,FONTANAFREDDA,PN,311063.1,5095342.2
12.839019034013,46.5855739930601,TELECOM ITALIA MOBILE,2006 January 26,REALIZZATO,FORNI AVOLTRI,UD,334446.3,5161380.5
13.303219146038,46.1253652108533,VODAFONE OMNITEL,2014 July 14,REALIZZATO,POVOLETTO,UD,368912.1,5109376
12.8743301017937,46.5244153558631,WIND-TRE,2013 December 16,REALIZZATO,COMEGLIANS,UD,336968.3,5154511.4
13.1371876919704,45.6878693255883,TELECOM ITALIA MOBILE,2017 November 07,DA REALIZZARE,LIGNANO SABBIADORO,UD,354949.8,5061056.1
13.2336007339429,46.3935965040116,WIND-TRE,2004 November 05,REALIZZATO,RESIUTTA,UD,364197.7,5139296.3
12.6086646630394,45.9534875964513,TELECOM ITALIA MOBILE,2014 August 07,DA REALIZZARE,PORCIA,PN,314680,5091660.2
13.0269180681877,46.0223638671103,VODAFONE OMNITEL,2012 January 20,DA REALIZZARE,MERETO DI TOMBA,UD,347282.3,5098424.9
13.753547945639,45.6405329458595,ALTRO GESTORE,2003 November 28,REALIZZATO,TRIESTE,TS,402861.4,5054865
13.7953267923139,45.640352034661,TELECOM ITALIA MOBILE,2017 August 07,REALIZZATO,TRIESTE,TS,406117,5054795.1
13.2475019871651,46.0897218438268,ALTRO GESTORE,2004 March 12,REALIZZATO,UDINE,UD,364520.3,5105509.2
13.7521117626778,45.6408359888459,ILIAD ITALIA,2019 August 13,DA REALIZZARE,TRIESTE,TS,402750,5054900.41
13.3122828841166,45.9059540846881,VODAFONE OMNITEL,2014 July 18,DA REALIZZARE,PALMANOVA,UD,369095.5,5084983.3
13.5718274579907,46.5010937564042,WIND-TRE,2014 May 19,REALIZZATO,TARVISIO,UD,390416.4,5150715.7
13.4679228839157,45.9168598505928,VODAFONE OMNITEL,2014 August 21,REALIZZATO,MARIANO DEL FRIULI,GO,381190.6,5085951.3
13.658465777763,45.7521477486228,ALTRO GESTORE,2002 April 22,DA REALIZZARE,DUINO AURISINA,TS,395659.3,5067385.1
13.7733096657436,45.6019715348939,TELECOM ITALIA MOBILE,2015 February 24,REALIZZATO,MUGGIA,TS,404335.9,5050557.1
12.6442110298109,45.967162929231,WIND-TRE,2012 December 24,REALIZZATO,PORDENONE,PN,317479.6,5093097.5
12.6715179993633,45.9653664999902,VODAFONE OMNITEL,2014 December 01,REALIZZATO,PORDENONE,PN,319589.4,5092835.7
13.7982925758279,45.7181222126657,WIND-TRE,2017 July 28,REALIZZATO,MONRUPINO,TS,406477.8,5063431.9
13.1811218239179,46.1217616720935,VODAFONE OMNITEL,2017 October 25,REALIZZATO,PAGNACCO,UD,359470.2,5109184.3
12.8602601111628,46.0018480304715,VODAFONE OMNITEL,2014 August 22,REALIZZATO,VALVASONE,PN,334321.8,5096478.8
13.2248045814839,46.1359544841927,TELECOM ITALIA MOBILE,2014 September 17,REALIZZATO,REANA DEL ROIALE,UD,362880.4,5110684.9
13.3786511718851,46.0870749619397,TELECOM ITALIA MOBILE,2018 August 28,DA REALIZZARE,MOIMACCO,UD,374652.9,5105000
12.8789138406905,45.9456011079373,WIND-TRE,2019 October 04,DA REALIZZARE,SAN VITO AL TAGLIAMENTO,PN,335599.7,5090190.9
13.6390053079729,45.7792583220534,WIND-TRE,2017 September 29,REALIZZATO,DUINO AURISINA,TS,394197,5070422.7
13.2062791943968,45.8358374117752,ALTRO GESTORE,2016 September 14,REALIZZATO,SAN GIORGIO DI NOGARO,UD,360698.5,5077372.6
13.6912047531047,45.7354079943202,TELECOM ITALIA MOBILE,2012 December 24,REALIZZATO,TRIESTE,TS,398175.2,5065483.1
13.2408111366471,46.0515717014251,VODAFONE OMNITEL,2008 November 21,DA REALIZZARE,UDINE,UD,363909.3,5101281.9
13.6980112826796,45.7351599450231,WIND-TRE,2017 May 19,REALIZZATO,DUINO AURISINA,TS,398704.3,5065446.9
12.6490715767873,46.0307470181134,VODAFONE OMNITEL,2014 October 28,REALIZZATO,SAN QUIRINO,PN,318064.8,5100150.8
13.0757515906476,46.3722728001448,VODAFONE OMNITEL,2015 August 20,DA REALIZZARE,AMARO,UD,352004.7,5137210.1
13.1294703815282,45.6839069854664,VODAFONE OMNITEL,2008 September 17,REALIZZATO,LIGNANO SABBIADORO,UD,354338.6,5060629.9
13.7739151502879,45.6389720906793,ALTRO GESTORE,2004 April 01,REALIZZATO,TRIESTE,TS,404446,5054667.1
13.3145700272073,46.0863898847024,VODAFONE OMNITEL,2014 February 26,REALIZZATO,REMANZACCO,UD,369697.2,5105026.9
12.6785335812321,45.9673562328749,TELECOM ITALIA MOBILE,2014 April 17,REALIZZATO,PORDENONE,PN,320139.4,5093040.9
13.1931729007928,45.8001219769283,VODAFONE OMNITEL,2014 August 05,REALIZZATO,CARLINO,UD,359590.9,5073427.5
13.7380289451004,45.7032618164112,TELECOM ITALIA MOBILE,2013 March 28,REALIZZATO,TRIESTE,TS,401761.8,5061853.1
13.1406611149975,46.1725597711317,VODAFONE OMNITEL,2015 August 11,REALIZZATO,COLLOREDO DI  MONTE ALBANO,UD,356476.3,5114900.7
13.5055919432856,45.8106506955208,VODAFONE OMNITEL,2015 June 15,DA REALIZZARE,MONFALCONE,GO,383890.8,5074095.7
13.8047891858797,45.6189121134888,ALTRO GESTORE,2004 October 20,REALIZZATO,TRIESTE,TS,406818.9,5052402.1
12.7317421824233,45.9283786480882,VODAFONE OMNITEL,2014 December 18,REALIZZATO,FIUME VENETO,PN,324138.5,5088591.6
13.3643940808144,45.8775644134314,VODAFONE OMNITEL,2015 May 29,REALIZZATO,AIELLO DEL FRIULI,UD,373072.7,5081744.9
13.0112155836529,46.5277629082245,WIND-TRE,2017 May 05,REALIZZATO,PALUZZA,UD,347476.1,5154609.7
12.6190397497834,46.0266192690465,WIND-TRE,2014 December 03,REALIZZATO,ROVEREDO IN PIANO,PN,315727,5099761.3
13.5023696515446,46.499306165917,VODAFONE OMNITEL,2013 November 28,REALIZZATO,TARVISIO,UD,385083.2,5150615.8
12.6284761338535,46.0123309384376,VODAFONE OMNITEL,2014 February 20,REALIZZATO,SAN QUIRINO,PN,316410,5098152
13.1938449814838,46.0461623237351,TELECOM ITALIA MOBILE,2016 December 02,REALIZZATO,PASIAN DI PRATO,UD,360262.4,5100762.3
13.135731742335,45.6895575486112,WIND-TRE,2018 March 16,REALIZZATO,LIGNANO SABBIADORO,UD,354840.8,5061246.3
13.4206949949893,46.0936480746505,TELECOM ITALIA MOBILE,2013 October 17,REALIZZATO,CIVIDALE DEL FRIULI,UD,377917.8,5105664.9
13.4965467589013,45.8873941409659,VODAFONE OMNITEL,2014 May 22,REALIZZATO,GRADISCA D'ISONZO,GO,383348.6,5082635.3
12.8014503435116,46.2966480974579,VODAFONE OMNITEL,2014 August 14,REALIZZATO,TRAMONTI DI SOTTO,PN,330675.1,5129357.1
12.6887768645646,46.1007999470364,VODAFONE OMNITEL,2004 June 28,REALIZZATO,MONTEREALE VALCELLINA,PN,321363.7,5107844
12.797037903224,46.2039264477072,VODAFONE OMNITEL,2015 May 13,REALIZZATO,MEDUNO,PN,330049,5119064.4
13.3478609258419,46.2609825679286,TELECOM ITALIA MOBILE,2016 August 31,DA REALIZZARE,TAIPANA,UD,372674.6,5124371.6
12.4906121248252,45.9473635698452,ALTRO GESTORE,2005 June 17,REALIZZATO,SACILE,PN,305510.1,5091261.2
13.5023696515446,46.499306165917,TELECOM ITALIA MOBILE,2018 December 11,DA REALIZZARE,TARVISIO,UD,385083.2,5150615.8
13.1938449814838,46.0461623237351,WIND-TRE,2012 December 11,DA REALIZZARE,PASIAN DI PRATO,UD,360262.4,5100762.3
12.4547931969929,45.9681195058821,VODAFONE OMNITEL,2014 April 02,REALIZZATO,CANEVA,PN,302807.7,5093655.3
13.3474096393105,45.9402962961156,VODAFONE OMNITEL,2014 March 20,REALIZZATO,TRIVIGNANO UDINESE,UD,371899.1,5088741.8
13.1357317124384,45.6895584482176,VODAFONE OMNITEL,2016 February 09,REALIZZATO,LIGNANO SABBIADORO,UD,354840.8,5061246.4
13.4755640818182,45.8610151424262,TELECOM ITALIA MOBILE,2015 December 09,REALIZZATO,FOGLIANO REDIPUGLIA,GO,381664.6,5079735.4
13.1225585778235,46.284511400305,ALTRO GESTORE,2003 October 10,REALIZZATO,GEMONA DEL FRIULI,UD,355373.4,5127372.4
13.3988180686355,45.9761294755364,TELECOM ITALIA MOBILE,2006 September 22,REALIZZATO,SAN GIOVANNI AL NATISONE,UD,375964,5092641.7
13.0515405078376,46.3050076443144,WIND-TRE,2017 May 16,REALIZZATO,TRASAGHIS,UD,349958.7,5129781.8
12.5530463306915,45.9130763689319,TELECOM ITALIA MOBILE,2015 June 05,REALIZZATO,BRUGNERA,PN,310232,5087301.3
13.8283852342649,45.5926783199859,WIND-TRE,2015 November 25,DA REALIZZARE,SAN DORLIGO DELLA VALLE,TS,408615.9,5049460.4
13.5440289422936,45.9297609943931,TELECOM ITALIA MOBILE,2019 August 26,REALIZZATO,MOSSA,GO,387118.6,5087274.1
13.7841219591917,45.6636087520866,TELECOM ITALIA MOBILE,2013 April 16,REALIZZATO,TRIESTE,TS,405283,5057392.1
13.223708223005,46.1120731193784,VODAFONE OMNITEL,2017 November 27,DA REALIZZARE,TAVAGNACCO,UD,362736.4,5108033.4
13.3935469455155,46.0315478059494,VODAFONE OMNITEL,2015 June 30,REALIZZATO,PREMARIACCO,UD,375679.9,5098807.2
13.1328070146909,46.0972205847795,VODAFONE OMNITEL,2014 October 10,REALIZZATO,MARTIGNACCO,UD,355673.3,5106544.2
13.3406050102528,46.0018970832032,TELECOM ITALIA MOBILE,2014 August 04,REALIZZATO,BUTTRIO,UD,371514.2,5095596.9
12.6658264908622,45.9134577383805,TELECOM ITALIA MOBILE,2014 April 23,REALIZZATO,AZZANO DECIMO,PN,318979.5,5087081.4
13.2548886295241,46.0386775613102,VODAFONE OMNITEL,2016 February 09,REALIZZATO,UDINE,UD,364966.9,5099825.3
13.2415352960053,46.0572639064321,ILIAD ITALIA,2018 November 09,DA REALIZZARE,UDINE,UD,363979.3,5101913.1
13.4680513940069,45.9553281083481,VODAFONE OMNITEL,2014 October 20,REALIZZATO,CORMONS,GO,381282.7,5090225.1
12.8106280077685,45.8532435868186,TELECOM ITALIA MOBILE,2017 July 14,REALIZZATO,SESTO AL REGHENA,PN,330025.4,5080072.9
13.4168257854816,45.8971557550001,VODAFONE OMNITEL,2014 September 17,REALIZZATO,ROMANS D'ISONZO,GO,377184.7,5083839.5
13.3478609258419,46.2609825679286,VODAFONE OMNITEL,2016 August 31,DA REALIZZARE,TAIPANA,UD,372674.6,5124371.6
13.770848201324,45.6625080936439,ALTRO GESTORE,2016 October 17,DA REALIZZARE,TRIESTE,TS,404247.1,5057285.6
13.4358174481101,45.8634669712356,VODAFONE OMNITEL,2015 July 06,REALIZZATO,VILLESSE,GO,378584.6,5080067.5
13.3145700272073,46.0863898847024,TELECOM ITALIA MOBILE,2014 February 26,REALIZZATO,REMANZACCO,UD,369697.2,5105026.9
13.2103331584141,46.1089357177311,VODAFONE OMNITEL,2015 October 23,REALIZZATO,TAVAGNACCO,UD,361695,5107708
13.2251150275823,46.0467045476577,TELECOM ITALIA MOBILE,2017 June 12,DA REALIZZARE,UDINE,UD,362683,5100768.1
13.5981353289571,45.7798198851941,TELECOM ITALIA MOBILE,2005 September 26,REALIZZATO,DUINO AURISINA,TS,391020.9,5070540
12.8368223873232,46.0335835366372,VODAFONE OMNITEL,2014 February 24,REALIZZATO,SAN GIORGIO DELLA RICHINVELDA,PN,332602.9,5100053.8
12.4721363943811,45.9827068484445,VODAFONE OMNITEL,2015 June 17,REALIZZATO,CANEVA,PN,304202.8,5095233.2
13.0953470736974,45.67135371455,VODAFONE OMNITEL,2014 June 05,REALIZZATO,LIGNANO SABBIADORO,UD,351648.2,5059297.9
13.3957858225671,45.9288647496354,TELECOM ITALIA MOBILE,2016 February 09,REALIZZATO,CHIOPRIS VISCONE,UD,375623.4,5087395.1
13.2130677153518,45.8588794170656,TELECOM ITALIA MOBILE,2012 July 02,REALIZZATO,PORPETTO,UD,361283,5079920.8
12.6658264908622,45.9134577383805,VODAFONE OMNITEL,2014 April 23,REALIZZATO,AZZANO DECIMO,PN,318979.5,5087081.4
12.7550505338874,46.1816299856426,VODAFONE OMNITEL,2015 October 29,REALIZZATO,FANNA,PN,326739.8,5116677.9
13.1458903718462,45.9291704811731,VODAFONE OMNITEL,2015 April 20,DA REALIZZARE,TALMASSONS,UD,356249.7,5087849.3
12.9888358316501,45.9676461929138,ALTRO GESTORE,2016 January 29,REALIZZATO,CODROIPO,UD,344181.2,5092419.3
13.4358174481101,45.8634669712356,TELECOM ITALIA MOBILE,2019 August 29,REALIZZATO,VILLESSE,GO,378584.6,5080067.5
12.66523186198,45.9441262392545,TELECOM ITALIA MOBILE,2014 March 24,REALIZZATO,PORDENONE,PN,319033.2,5090490.1
12.5081450661862,45.9501947457524,VODAFONE OMNITEL,2015 January 13,DA REALIZZARE,SACILE,PN,306878.8,5091533.1
13.3504026713929,46.1403592863613,WIND-TRE,2017 May 19,DA REALIZZARE,FAEDIS,UD,372591.9,5110965.2
13.5677995762152,46.4935286331379,TELECOM ITALIA MOBILE,2016 February 05,REALIZZATO,TARVISIO,UD,390092.1,5149880.7
12.5430939552709,45.8961411103662,TELECOM ITALIA MOBILE,2014 May 05,REALIZZATO,BRUGNERA,PN,309402.2,5085443.5
12.974096227935,45.9571565830948,TELECOM ITALIA MOBILE,2014 March 31,REALIZZATO,CODROIPO,UD,343009.6,5091282.8
13.1300516111861,46.2051241263444,WIND-TRE,2016 March 18,REALIZZATO,BUIA,UD,355742.6,5118538.1
13.0014275324814,45.774117933518,VODAFONE OMNITEL,2014 June 30,REALIZZATO,LATISANA,UD,344618.2,5070893.3
13.1115432854326,45.677955758819,TELECOM ITALIA MOBILE,2017 May 03,REALIZZATO,LIGNANO SABBIADORO,UD,352927,5060001.5
13.7733964702591,45.6563284459768,TELECOM ITALIA MOBILE,2019 May 29,REALIZZATO,TRIESTE,TS,404435.1,5056596
13.6019881230581,45.9464176041963,TELECOM ITALIA MOBILE,2004 August 02,REALIZZATO,GORIZIA,GO,391644.6,5089044.3
12.7586139483531,45.9161263585574,VODAFONE OMNITEL,2014 April 14,REALIZZATO,FIUME VENETO,PN,326183.6,5087171.4
13.2784948534737,46.0769480360605,TELECOM ITALIA MOBILE,2017 May 08,REALIZZATO,UDINE,UD,366885.5,5104037.6
13.3234059651904,45.9771412703223,TELECOM ITALIA MOBILE,2017 November 07,REALIZZATO,PAVIA DI UDINE,UD,370124.6,5092874.3
13.3776624117041,45.9842672049103,TELECOM ITALIA MOBILE,2015 June 05,REALIZZATO,MANZANO,UD,374343.6,5093579
13.3965813053849,46.5060390531427,ALTRO GESTORE,2004 February 16,REALIZZATO,MALBORGHETTO VALBRUNA,UD,376981.1,5151523.3
13.2264587437902,46.0001894563032,TELECOM ITALIA MOBILE,2012 June 19,REALIZZATO,POZZUOLO DEL FRIULI,UD,362671.8,5095597.7
13.0560177429932,46.0519090203602,VODAFONE OMNITEL,2014 August 04,REALIZZATO,MERETO DI TOMBA,UD,349614.8,5101652.1
12.8636324227034,45.8700175303816,VODAFONE OMNITEL,2015 January 07,REALIZZATO,SESTO AL REGHENA,PN,334190.3,5081825
13.6222986289426,46.1752513612426,TELECOM ITALIA MOBILE,2017 February 15,REALIZZATO,DRENCHIA,UD,393659.1,5114441.9
13.2151175602805,46.0548732995687,VODAFONE OMNITEL,2016 June 03,REALIZZATO,UDINE,UD,361929.9,5101693
13.3910829117098,45.8328608251354,VODAFONE OMNITEL,2015 May 26,REALIZZATO,RUDA,UD,375043.7,5076736.1
13.2130677153518,45.8588794170656,VODAFONE OMNITEL,2015 June 03,REALIZZATO,PORPETTO,UD,361283,5079920.8
12.5735831904865,45.8871774489511,VODAFONE OMNITEL,2014 July 15,REALIZZATO,PRATA DI PORDENONE,PN,311737.1,5084375.2
13.1230221731646,45.687718406277,WIND-TRE,2018 October 05,DA REALIZZARE,LIGNANO SABBIADORO,UD,353846.4,5061065.1
12.6553049243682,46.3937626023658,TELECOM ITALIA MOBILE,2014 May 15,REALIZZATO,FORNI DI SOTTO,UD,319739.4,5140470.2
13.1251517357277,46.0117225589296,VODAFONE OMNITEL,2014 March 05,REALIZZATO,BASILIANO,UD,354857.7,5097058.8
13.1454043302396,45.6932559078158,WIND-TRE,2018 March 12,REALIZZATO,LIGNANO SABBIADORO,UD,355603.46,5061639.69
12.7026764068259,45.8880118906308,TELECOM ITALIA MOBILE,2014 April 23,REALIZZATO,AZZANO DECIMO,PN,321755.8,5084171.3
13.5867897715742,45.9128368270559,VODAFONE OMNITEL,,REALIZZATO,GORIZIA,GO,390400.5,5085334.1
12.981021108229,46.1698813798345,WIND-TRE,2016 May 31,DA REALIZZARE,RAGOGNA,UD,344146.2,5114904.1
12.7746841111049,45.9549049016012,TELECOM ITALIA MOBILE,2014 April 15,REALIZZATO,ZOPPOLA,PN,327550.1,5091444.9
13.7470948163979,45.7324469306944,VODAFONE OMNITEL,2015 June 22,REALIZZATO,SGONICO,TS,402518.3,5065084.5
12.860620978257,46.0184778903383,VODAFONE OMNITEL,2015 January 08,REALIZZATO,SAN MARTINO AL TAGLIAMENTO,PN,334399.4,5098325.7
13.2411615265093,46.0578791815315,VODAFONE OMNITEL,2016 May 24,REALIZZATO,UDINE,UD,363951.9,5101982.1
13.4662595560137,45.9645664955298,TELECOM ITALIA MOBILE,2007 January 25,REALIZZATO,CORMONS,GO,381163.6,5091254.2
12.5668950279855,45.9728569219481,VODAFONE OMNITEL,2014 July 21,REALIZZATO,FONTANAFREDDA,PN,311508.8,5093910.2
13.2271293289604,45.8917844402174,WIND-TRE,2018 March 01,REALIZZATO,GONARS,UD,362455.8,5083552.3
13.0017169418236,45.781029340428,ALTRO GESTORE,2003 November 10,REALIZZATO,LATISANA,UD,344659.9,5071660.6
12.7090612288648,45.9818578552092,TELECOM ITALIA MOBILE,2014 January 30,REALIZZATO,CORDENONS,PN,322550.9,5094583.6
12.594667059899,45.9029796304109,VODAFONE OMNITEL,2015 December 23,DA REALIZZARE,PRATA DI PORDENONE,PN,313425.9,5086081.3
12.9210756509672,46.414354706798,TELECOM ITALIA MOBILE,2014 March 13,REALIZZATO,VILLA SANTINA,UD,340231.6,5142186.8
13.4274219712775,45.6792945001819,VODAFONE OMNITEL,2014 June 13,DA REALIZZARE,GRADO,GO,377530.4,5059618.5
13.004224305027,46.3997806496887,ALTRO GESTORE,2016 April 13,DA REALIZZARE,TOLMEZZO,UD,346580.7,5140402.8
13.1773766821013,45.8293179053087,VODAFONE OMNITEL,2015 July 17,REALIZZATO,SAN GIORGIO DI NOGARO,UD,358437.4,5076699.1
12.607620108861,45.9438800012517,VODAFONE OMNITEL,2014 August 18,REALIZZATO,PORCIA,PN,314567,5090595.2
12.4766682715529,45.981681079429,WIND-TRE,2017 June 01,REALIZZATO,CANEVA,PN,304550.2,5095108.1
13.1487739845687,46.2348910577925,WIND-TRE,2012 August 02,DA REALIZZARE,ARTEGNA,UD,357264.1,5121811.6
12.772598259569,45.9688881203055,VODAFONE OMNITEL,2015 June 22,REALIZZATO,ZOPPOLA,PN,327431.9,5093003
13.7713523800853,45.6501399356747,TELECOM ITALIA MOBILE,2019 July 16,REALIZZATO,TRIESTE,TS,404265.3,5055910.9
13.1066657795322,45.6705554145107,TELECOM ITALIA MOBILE,2018 April 10,REALIZZATO,LIGNANO SABBIADORO,UD,352527.7,5059188.3
13.7973087806732,45.6490102301735,TELECOM ITALIA MOBILE,2003 October 06,REALIZZATO,TRIESTE,TS,406285.9,5055754.7
12.5733222444206,46.424540773178,TELECOM ITALIA MOBILE,2013 May 24,REALIZZATO,FORNI DI SOPRA,UD,313541.7,5144080.1
12.7995188223286,45.9652264043346,ALTRO GESTORE,2016 January 20,REALIZZATO,ZOPPOLA,PN,329506.3,5092538.2
12.9879651801778,45.8972792765943,WIND-TRE,2013 August 13,REALIZZATO,VARMO,UD,343916.4,5084603
12.9793102727764,45.9611173856034,TELECOM ITALIA MOBILE,2006 September 08,REALIZZATO,CODROIPO,UD,343424.8,5091712.6
